Date,Time,DateTime,days,Chlorophyll_RFU,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Light_lux,Turbidity_FNU,Temp_C
4/2/2023,10:05:00,4/2/2023 10:05,5.75,0.38,0.432,21.63,7.22,100.5,102.7,9.9,129.7,0.5,7.75,18129.92,1.1,16.097
4/2/2023,10:10:00,4/2/2023 10:10,5.75,0.48,0.43,21.65,7.22,100.5,102.6,9.89,129.7,0.49,7.75,17464.32,1.33,16.106
4/2/2023,10:15:00,4/2/2023 10:15,5.75,0.39,0.43,21.58,7.2,100.9,103,9.92,129.8,0.46,7.74,19788.8,1.07,16.181
4/2/2023,10:20:00,4/2/2023 10:20,5.76,0.46,0.43,21.65,7.22,100.8,102.9,9.91,129.8,0.45,7.75,19676.16,1.04,16.174
4/2/2023,10:25:00,4/2/2023 10:25,5.76,0.35,0.43,21.47,7.16,101.1,103.3,9.92,129.7,0.42,7.75,18775.04,1.01,16.276
4/2/2023,10:30:00,4/2/2023 10:30,5.76,0.36,0.429,21.64,7.22,100.9,103.1,9.87,130,0.41,7.73,20817.92,0.9,16.408
4/2/2023,10:35:00,4/2/2023 10:35,5.77,0.36,0.429,21.22,7.08,102,104.1,9.94,129.7,0.43,7.76,18913.28,0.85,16.593
4/2/2023,10:40:00,4/2/2023 10:40,5.77,0.51,0.484,21.82,7.28,101.3,103.4,9.9,130.3,0.43,7.74,16998.4,0.83,16.436
4/2/2023,10:45:00,4/2/2023 10:45,5.77,0.38,0.484,21.53,7.18,101,103.2,9.87,130,0.43,7.73,18585.6,1.04,16.475
4/2/2023,10:50:00,4/2/2023 10:50,5.78,0.51,0.489,22.15,7.39,101.3,103.5,9.94,131.2,0.44,7.72,20961.28,1.61,16.286
4/2/2023,10:55:00,4/2/2023 10:55,5.78,0.37,0.506,21.93,7.32,100.4,102.5,9.88,131.4,0.41,7.71,21821.44,1.54,16.122
4/2/2023,11:00:00,4/2/2023 11:00,5.78,0.38,0.537,22.18,7.4,100.3,102.5,9.89,131.7,0.42,7.71,21934.08,1.31,16.042
4/2/2023,11:05:00,4/2/2023 11:05,5.79,0.46,0.518,22.31,7.44,100.4,102.6,9.9,131.8,0.46,7.71,22712.32,1.12,16.07
4/2/2023,11:10:00,4/2/2023 11:10,5.79,0.39,0.496,22.23,7.42,100.7,102.8,9.91,130.4,0.42,7.73,22056.96,1.05,16.131
4/2/2023,11:15:00,4/2/2023 11:15,5.8,0.37,0.508,22.43,7.48,101,103.2,9.94,131.7,0.44,7.71,23306.24,1.26,16.129
4/2/2023,11:20:00,4/2/2023 11:20,5.8,0.38,0.419,22.35,7.46,101.7,103.9,10.01,130.5,0.44,7.75,25303.04,1.64,16.117
4/2/2023,11:25:00,4/2/2023 11:25,5.8,0.45,0.419,22.37,7.46,102,104.2,10.04,130.6,0.42,7.77,25876.48,1.07,16.138
4/2/2023,11:30:00,4/2/2023 11:30,5.81,0.43,0.42,22.27,7.43,101.8,103.9,10.02,130.2,0.41,7.77,25241.6,1.43,16.115
4/2/2023,11:35:00,4/2/2023 11:35,5.81,0.7,0.419,22.31,7.44,102.3,104.4,10.06,130.2,0.48,7.77,25477.12,1.64,16.139
4/2/2023,11:40:00,4/2/2023 11:40,5.81,0.52,0.417,21.81,7.28,102,104.1,10.01,130.5,0.42,7.75,24944.64,1.08,16.235
4/2/2023,11:45:00,4/2/2023 11:45,5.82,0.51,0.416,21.86,7.29,102,104.1,9.98,130,0.49,7.74,25118.72,1.09,16.373
4/2/2023,11:50:00,4/2/2023 11:50,5.82,0.54,0.415,21.98,7.33,102.1,104.3,10,130,0.44,7.74,25231.36,1.41,16.353
4/2/2023,11:55:00,4/2/2023 11:55,5.82,0.56,0.415,22.01,7.34,102.4,104.6,10.02,130.2,0.46,7.75,26583.04,1.12,16.409
4/2/2023,12:00:00,4/2/2023 12:00,5.83,0.54,0.415,21.73,7.25,103.3,105.5,10.04,130.6,0.47,7.75,21985.28,1.27,16.725
4/2/2023,12:05:00,4/2/2023 12:05,5.83,0.47,0.415,22.22,7.41,103.6,105.7,10.12,131.5,0.46,7.76,26173.44,1.16,16.446
4/2/2023,12:10:00,4/2/2023 12:10,5.83,0.77,0.414,22.06,7.36,103.7,105.9,10.11,130.7,0.43,7.77,24862.72,1.08,16.572
4/2/2023,12:15:00,4/2/2023 12:15,5.84,0.49,0.412,21.88,7.3,104.4,106.6,10.13,130.6,0.42,7.77,24903.68,1.03,16.78
4/2/2023,12:20:00,4/2/2023 12:20,5.84,0.45,0.41,21.69,7.24,105.5,107.7,10.2,130.3,0.42,7.78,24698.88,1.08,16.978
4/2/2023,12:25:00,4/2/2023 12:25,5.84,0.47,0.41,21.9,7.31,105,107.3,10.16,130.8,0.39,7.78,18186.24,0.85,16.943
4/2/2023,12:30:00,4/2/2023 12:30,5.85,0.64,0.409,21.88,7.3,106,108.3,10.22,130.9,0.48,7.79,24893.44,0.74,17.124
4/2/2023,12:35:00,4/2/2023 12:35,5.85,0.43,0.407,21.74,7.25,107.7,110,10.32,131,0.4,7.8,25415.68,0.75,17.406
4/2/2023,12:40:00,4/2/2023 12:40,5.85,0.34,0.408,21.15,7.06,106.4,108.6,10.1,130.5,0.34,7.78,19968,0.68,17.845
4/2/2023,12:45:00,4/2/2023 12:45,5.86,0.83,0.406,22.23,7.42,106.7,109,10.31,131.5,0.45,7.81,23889.92,1.06,17.007
4/2/2023,12:50:00,4/2/2023 12:50,5.86,0.44,0.405,22.05,7.36,107.3,109.5,10.39,131.9,0.42,7.85,23613.44,1.14,16.863
4/2/2023,12:55:00,4/2/2023 12:55,5.86,0.53,0.405,22.32,7.44,109.1,111.4,10.59,133.1,0.4,7.88,20536.32,1.28,16.769
4/2/2023,13:00:00,4/2/2023 13:00,5.87,0.45,0.405,22.03,7.35,105.1,107.3,10.21,134,0.4,7.79,16363.52,1.17,16.759
4/2/2023,13:05:00,4/2/2023 13:05,5.87,0.6,0.404,21.95,7.32,106,108.3,10.28,133.4,0.44,7.78,17126.4,1.04,16.857
4/2/2023,13:10:00,4/2/2023 13:10,5.88,0.52,0.404,21.94,7.32,105.1,107.3,10.13,133.6,0.42,7.75,18222.08,1.22,17.121
4/2/2023,13:15:00,4/2/2023 13:15,5.88,0.63,0.402,21.77,7.26,103.7,105.9,10.06,134.9,0.45,7.71,9497.6,1.01,16.812
4/2/2023,13:20:00,4/2/2023 13:20,5.88,0.57,0.4,21.83,7.28,103.1,105.3,10,134.6,0.4,7.7,13030.4,1.24,16.836
4/2/2023,13:25:00,4/2/2023 13:25,5.89,0.81,0.399,22.07,7.36,104.8,107,10.15,135.5,0.46,7.72,12497.92,1.27,16.921
4/2/2023,13:30:00,4/2/2023 13:30,5.89,0.48,0.399,20.94,6.99,107.7,109.9,10.13,131.5,0.37,7.75,19804.16,0.57,18.272
4/2/2023,13:35:00,4/2/2023 13:35,5.89,0.32,0.399,20.38,6.8,107.1,109.4,10,130.7,0.3,7.77,17566.72,0.29,18.677
4/2/2023,13:40:00,4/2/2023 13:40,5.9,0.37,0.397,20.19,6.73,107.4,109.7,10,130.7,0.32,7.77,12103.68,0.37,18.812
4/2/2023,13:45:00,4/2/2023 13:45,5.9,0.34,0.395,20.18,6.73,107.5,109.8,10.01,130.7,0.27,7.77,9318.4,0.33,18.801
4/2/2023,13:50:00,4/2/2023 13:50,5.9,0.38,0.395,20.09,6.7,107.5,109.8,10.01,130.5,0.26,7.77,6366.72,0.39,18.783
4/2/2023,13:55:00,4/2/2023 13:55,5.91,0.39,0.393,20.25,6.76,107.9,110.2,10.07,130.6,0.3,7.78,15677.44,0.43,18.699
4/2/2023,14:00:00,4/2/2023 14:00,5.91,0.44,0.393,21.2,7.07,108.6,110.9,10.25,132.4,0.31,7.8,13578.24,0.74,18.146
4/2/2023,14:05:00,4/2/2023 14:05,5.91,0.41,0.392,21.77,7.26,106.3,108.6,10.22,133.4,0.36,7.79,16675.84,0.85,17.249
4/2/2023,14:10:00,4/2/2023 14:10,5.92,0.55,0.39,21.67,7.23,105,107.2,10.12,131.3,0.4,7.78,13808.64,0.85,17.111
4/2/2023,14:15:00,4/2/2023 14:15,5.92,0.63,0.389,21.78,7.27,104.6,106.8,10.1,130.2,0.41,7.79,19118.08,1.38,17.031
4/2/2023,14:20:00,4/2/2023 14:20,5.92,0.64,0.388,21.85,7.29,105.4,107.6,10.18,130.1,0.4,7.8,16035.84,1.35,17.039
4/2/2023,14:25:00,4/2/2023 14:25,5.93,0.74,0.387,21.89,7.3,106,108.2,10.24,131,0.44,7.81,12462.08,1.21,16.993
4/2/2023,14:30:00,4/2/2023 14:30,5.93,0.63,0.386,21.97,7.33,105.9,108.1,10.23,131.1,0.46,7.81,15928.32,1.27,17.009
4/2/2023,14:35:00,4/2/2023 14:35,5.93,0.61,0.385,22.15,7.39,107,109.3,10.34,131.9,0.45,7.82,17756.16,1.01,16.993
4/2/2023,14:40:00,4/2/2023 14:40,5.94,0.6,0.383,21.95,7.32,106.6,108.8,10.26,132.1,0.42,7.8,16727.04,1.25,17.155
4/2/2023,14:45:00,4/2/2023 14:45,5.94,0.67,0.383,22.26,7.43,108,110.2,10.41,132.6,0.45,7.82,15416.32,1.26,17.071
4/2/2023,14:50:00,4/2/2023 14:50,5.94,0.64,0.381,21.95,7.32,108.5,110.8,10.46,131.4,0.42,7.85,15416.32,1.15,17.123
4/2/2023,14:55:00,4/2/2023 14:55,5.95,0.64,0.379,22.26,7.43,111.4,113.7,10.75,131.7,0.4,7.93,14233.6,1.39,17.068
4/2/2023,15:00:00,4/2/2023 15:00,5.95,0.57,0.378,21.74,7.25,106.3,108.6,10.24,131,0.43,7.81,14417.92,1.01,17.149
4/2/2023,15:05:00,4/2/2023 15:05,5.95,0.8,0.378,21.91,7.31,107.3,109.6,10.34,130.9,0.47,7.82,13829.12,1.26,17.118
4/2/2023,15:10:00,4/2/2023 15:10,5.96,0.59,0.378,22.36,7.46,110.8,113.2,10.69,131.2,0.4,7.9,11786.24,1.27,17.089
4/2/2023,15:15:00,4/2/2023 15:15,5.96,0.62,0.377,22.66,7.56,114,116.4,11.01,132,0.46,8.01,6072.32,1.51,17.033
4/2/2023,15:20:00,4/2/2023 15:20,5.97,0.65,0.376,22.47,7.49,115,117.5,11.09,131.3,0.41,8.05,8865.28,1.35,17.095
4/2/2023,15:25:00,4/2/2023 15:25,5.97,0.64,0.376,22.21,7.41,111.1,113.4,10.73,130.2,0.39,7.96,8645.12,1.28,17.028
4/2/2023,15:30:00,4/2/2023 15:30,5.97,0.57,0.375,22.31,7.44,109.2,111.5,10.57,129.9,0.4,7.91,4820.48,1.18,16.919
4/2/2023,15:35:00,4/2/2023 15:35,5.98,0.63,0.375,22.44,7.49,111.9,114.3,10.83,130.1,0.43,7.96,5345.28,1.19,16.92
4/2/2023,15:40:00,4/2/2023 15:40,5.98,0.6,0.374,22.59,7.53,112.3,114.6,10.87,129.9,0.42,7.99,2110.72,1.3,16.913
4/2/2023,15:45:00,4/2/2023 15:45,5.98,0.67,0.373,22.61,7.54,110.6,112.9,10.71,129.8,0.46,7.95,2067.2,1.33,16.874
4/2/2023,15:50:00,4/2/2023 15:50,5.99,0.6,0.372,22.81,7.61,113.7,116.1,11.03,129.9,0.45,8.07,7078.4,1.77,16.814
4/2/2023,15:55:00,4/2/2023 15:55,5.99,0.68,0.372,23.09,7.7,116.5,119,11.3,130.1,0.45,8.18,8962.56,1.54,16.808
4/2/2023,16:00:00,4/2/2023 16:00,5.99,0.77,0.37,22.97,7.66,114.6,117.1,11.14,130.2,0.48,8.13,8192,2.36,16.745
4/2/2023,16:05:00,4/2/2023 16:05,6,0.86,0.369,23,7.67,113.1,115.5,11,130.4,0.48,8.05,9815.04,1.65,16.701
4/2/2023,16:10:00,4/2/2023 16:10,6,0.79,0.369,23.28,7.76,114.4,116.8,11.13,130.9,0.45,8.12,8878.08,1.66,16.662
4/2/2023,16:15:00,4/2/2023 16:15,6,1,0.369,23.53,7.85,117.5,120,11.45,130.8,0.5,8.22,6632.96,1.84,16.622
4/2/2023,16:20:00,4/2/2023 16:20,6.01,0.84,0.369,23.42,7.81,114.3,116.7,11.13,130.6,0.47,8.18,4716.8,1.41,16.603
4/2/2023,16:25:00,4/2/2023 16:25,6.01,1.1,0.368,23.21,7.74,115,117.4,11.2,130.6,0.56,8.12,2243.84,1.7,16.594
4/2/2023,16:30:00,4/2/2023 16:30,6.01,1.21,0.368,23.12,7.71,111.6,114,10.87,130.3,0.56,8.03,7057.92,1.7,16.624
4/2/2023,16:35:00,4/2/2023 16:35,6.02,0.62,0.367,22.41,7.48,111.4,113.7,10.79,130.9,0.44,7.97,5713.92,0.93,16.878
4/2/2023,16:40:00,4/2/2023 16:40,6.02,0.42,0.368,21.46,7.16,110.9,113.3,10.54,130.2,0.35,7.9,4794.88,0.87,17.795
4/2/2023,16:45:00,4/2/2023 16:45,6.02,0.4,0.367,20.4,6.81,108.2,110.5,10.18,130.1,0.3,7.83,4729.6,0.49,18.306
4/2/2023,16:50:00,4/2/2023 16:50,6.03,0.42,0.367,20.65,6.89,108.6,110.9,10.23,130.2,0.35,7.84,5946.88,0.53,18.24
4/2/2023,16:55:00,4/2/2023 16:55,6.03,0.45,0.367,20.73,6.92,109,111.3,10.25,130,0.31,7.84,8002.56,0.6,18.28
4/2/2023,17:00:00,4/2/2023 17:00,6.03,0.46,0.366,20.62,6.88,108.7,111,10.23,130.1,0.32,7.85,5857.28,0.51,18.284
4/2/2023,17:05:00,4/2/2023 17:05,6.04,0.41,0.366,20.25,6.76,107.8,110.1,10.12,130,0.3,7.83,5608.96,0.35,18.402
4/2/2023,17:10:00,4/2/2023 17:10,6.04,0.43,0.366,20.02,6.68,107.2,109.5,10.05,130.1,0.32,7.82,6566.4,0.45,18.469
4/2/2023,17:15:00,4/2/2023 17:15,6.05,0.39,0.366,20.1,6.7,106.9,109.2,10.03,130.1,0.28,7.82,3937.28,0.38,18.447
4/2/2023,17:20:00,4/2/2023 17:20,6.05,0.41,0.365,20.17,6.73,107.5,109.8,10.09,130.1,0.34,7.82,1628.16,0.47,18.425
4/2/2023,17:25:00,4/2/2023 17:25,6.05,0.41,0.365,20.01,6.68,107.4,109.6,10.06,130.2,0.3,7.83,1591.68,0.4,18.472
4/2/2023,17:30:00,4/2/2023 17:30,6.06,0.43,0.365,20.02,6.68,107.1,109.3,10.04,130.2,0.34,7.83,1555.2,0.34,18.452
4/2/2023,17:35:00,4/2/2023 17:35,6.06,0.45,0.366,20.21,6.74,107.1,109.3,10.05,130.2,0.32,7.83,1816.32,0.53,18.418
4/2/2023,17:40:00,4/2/2023 17:40,6.06,0.44,0.366,20.28,6.77,107.3,109.5,10.07,130.1,0.36,7.82,2031.36,0.4,18.378
4/2/2023,17:45:00,4/2/2023 17:45,6.07,0.42,0.366,20.04,6.68,106.9,109.1,10.02,130.2,0.34,7.82,1475.84,0.4,18.447
4/2/2023,17:50:00,4/2/2023 17:50,6.07,0.5,0.366,19.95,6.65,106.7,108.9,10,130.1,0.33,7.82,1386.88,0.3,18.436
4/2/2023,17:55:00,4/2/2023 17:55,6.07,0.49,0.366,20.33,6.78,106,108.2,9.97,130.2,0.33,7.8,1315.2,0.9,18.312
4/2/2023,18:00:00,4/2/2023 18:00,6.08,0.46,0.366,21.13,7.05,108.5,110.7,10.25,130.1,0.36,7.83,1258.56,1.19,18.088
4/2/2023,18:05:00,4/2/2023 18:05,6.08,0.42,0.366,21,7.01,108.1,110.4,10.21,130.2,0.32,7.83,1206.08,0.79,18.081
4/2/2023,18:10:00,4/2/2023 18:10,6.08,0.62,0.366,21.09,7.04,108.2,110.5,10.23,130.2,0.35,7.83,1162.24,1.16,18.042
4/2/2023,18:15:00,4/2/2023 18:15,6.09,0.45,0.367,21.51,7.18,110.1,112.5,10.45,130.1,0.36,7.88,1089.6,0.92,17.895
4/2/2023,18:20:00,4/2/2023 18:20,6.09,0.6,0.367,21.57,7.19,110.2,112.5,10.48,130.2,0.38,7.89,1026.24,1.15,17.763
4/2/2023,18:25:00,4/2/2023 18:25,6.09,0.53,0.366,21.65,7.22,110.6,112.9,10.52,130.2,0.39,7.89,962.56,1.31,17.739
4/2/2023,18:30:00,4/2/2023 18:30,6.1,0.6,0.365,21.73,7.25,111.1,113.4,10.58,130.3,0.39,7.9,880.64,1,17.697
4/2/2023,18:35:00,4/2/2023 18:35,6.1,0.49,0.366,21.78,7.27,110.7,113,10.54,130.2,0.39,7.9,806.4,0.7,17.721
4/2/2023,18:40:00,4/2/2023 18:40,6.1,0.58,0.366,21.71,7.24,109,111.3,10.36,130.3,0.37,7.87,722.56,0.55,17.781
4/2/2023,18:45:00,4/2/2023 18:45,6.11,0.41,0.364,21.35,7.12,106.6,108.8,10.12,130.4,0.37,7.81,643.36,0.52,17.815
4/2/2023,18:50:00,4/2/2023 18:50,6.11,0.4,0.364,21.26,7.09,105.7,108,10.04,130.4,0.37,7.79,542.72,0.64,17.831
4/2/2023,18:55:00,4/2/2023 18:55,6.11,0.5,0.364,20.59,6.87,105.7,107.9,10.02,130.4,0.38,7.79,440.32,0.71,17.929
4/2/2023,19:00:00,4/2/2023 19:00,6.12,0.54,0.364,20.41,6.81,104.8,107,9.9,130.3,0.36,7.77,329.12,0.37,18.089
4/2/2023,19:05:00,4/2/2023 19:05,6.12,0.48,0.363,20.3,6.77,105.5,107.7,9.96,130.3,0.33,7.79,211.28,0.5,18.117
4/2/2023,19:10:00,4/2/2023 19:10,6.13,0.46,0.363,20.35,6.79,105.7,108,9.98,130.2,0.33,7.8,126.68,0.69,18.115
4/2/2023,19:15:00,4/2/2023 19:15,6.13,0.55,0.363,20.4,6.81,105.9,108.2,10,130.2,0.34,7.8,65.76,0.34,18.105
4/2/2023,19:20:00,4/2/2023 19:20,6.13,0.5,0.362,20.43,6.82,105.5,107.7,9.96,130.3,0.37,7.79,29.22,0.54,18.086
4/2/2023,19:25:00,4/2/2023 19:25,6.14,0.57,0.362,20.49,6.83,103.8,106,9.82,130.3,0.4,7.74,10.71,0.61,18.02
4/2/2023,19:30:00,4/2/2023 19:30,6.14,0.51,0.361,20.57,6.86,103.6,105.8,9.81,130.5,0.39,7.74,3.23,1.68,17.976
4/2/2023,19:35:00,4/2/2023 19:35,6.14,0.61,0.361,20.53,6.85,103.7,105.9,9.82,130.4,0.36,7.75,0.6,1.02,17.975
4/2/2023,19:40:00,4/2/2023 19:40,6.15,0.65,0.361,20.44,6.82,104.5,106.8,9.9,130.3,0.43,7.76,0,0.69,17.954
4/2/2023,19:45:00,4/2/2023 19:45,6.15,0.59,0.36,20.55,6.86,104,106.2,9.86,130.4,0.36,7.76,0,0.79,17.932
4/2/2023,19:50:00,4/2/2023 19:50,6.15,0.56,0.359,20.51,6.84,103.9,106.1,9.85,130.4,0.39,7.75,0,0.69,17.913
4/2/2023,19:55:00,4/2/2023 19:55,6.16,0.59,0.358,20.54,6.85,103.8,106,9.85,130.5,0.38,7.76,0,0.47,17.891
4/2/2023,20:00:00,4/2/2023 20:00,6.16,0.57,0.357,20.56,6.86,104.4,106.6,9.9,130.4,0.39,7.76,0,0.49,17.887
4/2/2023,20:05:00,4/2/2023 20:05,6.16,0.56,0.356,20.51,6.84,104.6,106.8,9.93,130.6,0.37,7.78,0,0.56,17.851
4/2/2023,20:10:00,4/2/2023 20:10,6.17,0.5,0.354,20.33,6.78,107.2,109.5,10.15,130.8,0.36,7.85,0,0.33,18.005
4/2/2023,20:15:00,4/2/2023 20:15,6.17,0.43,0.354,20.2,6.74,108.9,111.2,10.28,130.9,0.34,7.91,0,0.34,18.14
4/2/2023,20:20:00,4/2/2023 20:20,6.17,0.44,0.355,20.25,6.76,109.1,111.4,10.29,130.9,0.36,7.93,0,0.48,18.168
4/2/2023,20:25:00,4/2/2023 20:25,6.18,0.52,0.356,20.28,6.76,109.4,111.7,10.32,130.9,0.34,7.93,0,0.34,18.167
4/2/2023,20:30:00,4/2/2023 20:30,6.18,0.44,0.355,20.26,6.76,108.9,111.2,10.27,130.8,0.32,7.92,0,0.44,18.166
4/2/2023,20:35:00,4/2/2023 20:35,6.18,0.47,0.354,20.32,6.78,108.1,110.4,10.22,130.8,0.33,7.9,0,0.35,18.089
4/2/2023,20:40:00,4/2/2023 20:40,6.19,0.54,0.353,20.5,6.84,104.1,106.3,9.88,131.1,0.36,7.81,0,0.57,17.852
4/2/2023,20:45:00,4/2/2023 20:45,6.19,0.55,0.352,20.51,6.84,103.2,105.4,9.81,131.1,0.38,7.76,0,0.74,17.796
4/2/2023,20:50:00,4/2/2023 20:50,6.19,0.54,0.353,20.45,6.82,103.9,106.1,9.87,130.9,0.41,7.76,0,0.43,17.827
4/2/2023,20:55:00,4/2/2023 20:55,6.2,0.47,0.354,20.5,6.84,105.1,107.4,9.98,131,0.37,7.8,0,0.51,17.866
4/2/2023,21:00:00,4/2/2023 21:00,6.2,0.52,0.354,20.44,6.82,105,107.2,9.97,131,0.36,7.81,0,0.42,17.861
4/2/2023,21:05:00,4/2/2023 21:05,6.2,0.51,0.355,20.43,6.82,104.6,106.8,9.94,131,0.34,7.81,0,0.61,17.841
4/2/2023,21:10:00,4/2/2023 21:10,6.21,0.49,0.355,20.87,6.96,101.2,103.4,9.63,131.3,0.37,7.76,0,0.64,17.759
4/2/2023,21:15:00,4/2/2023 21:15,6.21,0.5,0.354,20.58,6.87,103.1,105.3,9.81,131.1,0.36,7.73,0,0.56,17.765
4/2/2023,21:20:00,4/2/2023 21:20,6.22,0.54,0.355,21.05,7.02,100.4,102.5,9.55,131.3,0.35,7.72,0,0.51,17.727
4/2/2023,21:25:00,4/2/2023 21:25,6.22,0.49,0.355,20.91,6.97,100.2,102.3,9.56,131.8,0.37,7.65,0,0.69,17.615
4/2/2023,21:30:00,4/2/2023 21:30,6.22,0.51,0.354,21.09,7.03,103,105.2,9.84,132.2,0.4,7.69,0,0.54,17.557
4/2/2023,21:35:00,4/2/2023 21:35,6.23,0.6,0.355,21.17,7.06,97.1,99.1,9.29,132.8,0.38,7.62,0,0.99,17.471
4/2/2023,21:40:00,4/2/2023 21:40,6.23,0.6,0.355,21.68,7.23,101.3,103.5,9.72,134.1,0.45,7.62,0,1.29,17.342
4/2/2023,21:45:00,4/2/2023 21:45,6.23,0.45,0.355,22.08,7.37,107.8,110,10.35,135.8,0.38,7.73,0,0.58,17.277
4/2/2023,21:50:00,4/2/2023 21:50,6.24,0.47,0.356,22,7.34,106.7,108.9,10.26,136.1,0.38,7.79,0,0.4,17.236
4/2/2023,21:55:00,4/2/2023 21:55,6.24,0.45,0.355,22.12,7.38,107,109.3,10.3,136.8,0.42,7.79,0,0.65,17.214
4/2/2023,22:00:00,4/2/2023 22:00,6.24,0.54,0.356,22.4,7.47,108.8,111.1,10.48,137.3,0.43,7.8,0,0.73,17.177
4/2/2023,22:05:00,4/2/2023 22:05,6.25,0.48,0.358,22.62,7.54,108.5,110.8,10.45,137.6,0.38,7.79,0,0.67,17.173
4/2/2023,22:10:00,4/2/2023 22:10,6.25,0.48,0.359,23.14,7.72,116,118.4,11.18,140.3,0.38,7.96,0,0.91,17.122
4/2/2023,22:15:00,4/2/2023 22:15,6.25,0.84,0.36,24.15,8.06,128.3,131,12.37,138.3,0.51,8.47,0,0.89,17.076
4/2/2023,22:20:00,4/2/2023 22:20,6.26,0.87,0.359,24.08,8.03,128.9,131.7,12.44,136.5,0.5,8.5,0,0.91,17.062
4/2/2023,22:25:00,4/2/2023 22:25,6.26,0.45,0.359,22.56,7.53,120.9,123.4,11.65,134.3,0.39,8.23,0,0.91,17.13
4/2/2023,22:30:00,4/2/2023 22:30,6.26,0.64,0.358,21.84,7.29,108.3,110.6,10.42,133.2,0.41,7.92,0,0.55,17.21
4/2/2023,22:35:00,4/2/2023 22:35,6.27,0.56,0.356,21.69,7.24,106.3,108.5,10.23,134.6,0.39,7.84,0,0.79,17.183
4/2/2023,22:40:00,4/2/2023 22:40,6.27,0.53,0.354,21.28,7.1,104.2,106.4,10.04,132.9,0.4,7.79,0,0.82,17.163
4/2/2023,22:45:00,4/2/2023 22:45,6.27,0.6,0.352,21.16,7.06,104.2,106.4,10.04,132.3,0.41,7.78,0,0.66,17.138
4/2/2023,22:50:00,4/2/2023 22:50,6.28,0.55,0.35,21.05,7.02,103.6,105.8,9.98,131.9,0.39,7.77,0,0.63,17.144
4/2/2023,22:55:00,4/2/2023 22:55,6.28,0.54,0.348,21.02,7.01,102.6,104.8,9.88,131.7,0.39,7.75,0,0.5,17.161
4/2/2023,23:00:00,4/2/2023 23:00,6.28,0.74,0.346,20.98,7,102.2,104.4,9.84,131.5,0.45,7.74,0,0.64,17.168
4/2/2023,23:05:00,4/2/2023 23:05,6.29,0.53,0.346,21.01,7.01,102.6,104.7,9.88,131.3,0.41,7.75,0,0.9,17.162
4/2/2023,23:10:00,4/2/2023 23:10,6.29,0.56,0.345,21.12,7.05,102.9,105,9.9,131.4,0.41,7.75,0,0.51,17.163
4/2/2023,23:15:00,4/2/2023 23:15,6.3,0.63,0.346,21.21,7.08,103.9,106.1,10,131.7,0.38,7.76,0,0.55,17.149
4/2/2023,23:20:00,4/2/2023 23:20,6.3,0.58,0.345,21.16,7.06,102.9,105.1,9.92,131.4,0.4,7.75,0,0.62,17.139
4/2/2023,23:25:00,4/2/2023 23:25,6.3,0.63,0.345,21.28,7.1,103.5,105.7,9.97,131.5,0.44,7.76,0,0.63,17.127
4/2/2023,23:30:00,4/2/2023 23:30,6.31,0.58,0.345,21.47,7.16,104.7,106.9,10.09,131.4,0.4,7.78,0,0.59,17.128
4/2/2023,23:35:00,4/2/2023 23:35,6.31,0.58,0.345,21.38,7.13,104.9,107.1,10.11,131.3,0.4,7.79,0,0.71,17.097
4/2/2023,23:40:00,4/2/2023 23:40,6.31,0.72,0.345,21.62,7.21,105.7,107.9,10.19,131.1,0.42,7.8,0,0.72,17.086
4/2/2023,23:45:00,4/2/2023 23:45,6.32,0.63,0.344,21.63,7.22,105.3,107.5,10.16,131.2,0.44,7.8,0,0.75,17.083
4/2/2023,23:50:00,4/2/2023 23:50,6.32,0.65,0.343,21.45,7.16,105,107.2,10.13,131.2,0.42,7.8,0,0.56,17.047
4/2/2023,23:55:00,4/2/2023 23:55,6.32,0.53,0.344,21.5,7.17,104.2,106.4,10.06,131.1,0.43,7.78,0,0.55,17.036
4/3/2023,0:00:00,4/3/2023 0:00,6.33,0.59,0.343,21.65,7.22,105.5,107.7,10.19,131,0.42,7.8,0,0.52,17.023
4/3/2023,0:05:00,4/3/2023 0:05,6.33,0.62,0.343,21.98,7.33,107.2,109.4,10.35,131.1,0.43,7.84,0,0.81,17.008
4/3/2023,0:10:00,4/3/2023 0:10,6.33,0.62,0.342,21.9,7.31,107,109.2,10.33,131.2,0.44,7.84,0,0.85,17.01
4/3/2023,0:15:00,4/3/2023 0:15,6.34,0.67,0.341,21.86,7.29,106.1,108.4,10.26,131.3,0.47,7.82,0,0.73,16.985
4/3/2023,0:20:00,4/3/2023 0:20,6.34,0.71,0.34,21.65,7.22,104.7,106.9,10.13,131.4,0.44,7.79,0,0.78,16.961
4/3/2023,0:25:00,4/3/2023 0:25,6.34,0.58,0.339,21.57,7.2,103.7,105.9,10.03,131.3,0.45,7.77,0,0.66,16.942
4/3/2023,0:30:00,4/3/2023 0:30,6.35,0.71,0.338,21.7,7.24,104.4,106.6,10.1,131.3,0.45,7.78,0,0.5,16.943
4/3/2023,0:35:00,4/3/2023 0:35,6.35,0.61,0.337,21.79,7.27,104.7,106.9,10.13,131.3,0.43,7.79,0,0.67,16.932
